Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,224731,-,-,-,32.53,-117.06,-8,58,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,Temperature
2018,2,19,14,0,655,893,12.4
2018,2,19,14,30,579,855,12.200000000000001
2018,2,19,15,0,490,797,11.9
2018,2,19,15,30,393,736,11.5
2018,2,19,16,0,289,646,11.100000000000001
2018,2,19,16,30,184,524,10.700000000000001
2018,2,19,17,0,85,331,10.3
2018,2,19,17,30,15,58,10
2018,2,19,18,0,0,0,9.8
2018,2,19,18,30,0,0,9.600000000000001
2018,2,19,19,0,0,0,9.5
2018,2,19,19,30,0,0,9.5
2018,2,19,20,0,0,0,9.5
2018,2,19,20,30,0,0,9.4
2018,2,19,21,0,0,0,9.3
2018,2,19,21,30,0,0,9.1
2018,2,19,22,0,0,0,8.8
2018,2,19,22,30,0,0,8.6
2018,2,19,23,0,0,0,8.3
2018,2,19,23,30,0,0,7.9
2018,2,20,0,0,0,0,7.5
2018,2,20,0,30,0,0,7.2
2018,2,20,1,0,0,0,6.800000000000001
2018,2,20,1,30,0,0,6.7
2018,2,20,2,0,0,0,6.5
2018,2,20,2,30,0,0,6.4
2018,2,20,3,0,0,0,6.300000000000001
2018,2,20,3,30,0,0,6.2
2018,2,20,4,0,0,0,6.1000000000000005
2018,2,20,4,30,0,0,6.2
2018,2,20,5,0,0,0,6.2
2018,2,20,5,30,0,0,6.5
2018,2,20,6,0,0,0,6.800000000000001
2018,2,20,6,30,9,66,7.9
2018,2,20,7,0,79,350,8.9
2018,2,20,7,30,186,624,9.700000000000001
2018,2,20,8,0,295,741,10.600000000000001
2018,2,20,8,30,402,821,11.200000000000001
2018,2,20,9,0,503,877,11.8
2018,2,20,9,30,593,917,12.3
2018,2,20,10,0,670,948,12.9
2018,2,20,10,30,732,968,13.3
2018,2,20,11,0,778,982,13.700000000000001
2018,2,20,11,30,806,989,14
2018,2,20,12,0,817,992,14.4
2018,2,20,12,30,809,989,14.5
2018,2,20,13,0,782,978,14.600000000000001
2018,2,20,13,30,739,967,14.5
2018,2,20,14,0,679,948,14.4
2018,2,20,14,30,603,920,14.100000000000001
2018,2,20,15,0,516,886,13.9
2018,2,20,15,30,417,835,13.3
2018,2,20,16,0,310,762,12.700000000000001
2018,2,20,16,30,199,645,11.5
2018,2,20,17,0,95,455,10.4
2018,2,20,17,30,17,127,10
2018,2,20,18,0,0,0,9.700000000000001
2018,2,20,18,30,0,0,9.4
2018,2,20,19,0,0,0,9.1
2018,2,20,19,30,0,0,8.9
2018,2,20,20,0,0,0,8.6
2018,2,20,20,30,0,0,8.5
2018,2,20,21,0,0,0,8.5
2018,2,20,21,30,0,0,8.4
2018,2,20,22,0,0,0,8.4
2018,2,20,22,30,0,0,8.3
2018,2,20,23,0,0,0,8.200000000000001
2018,2,20,23,30,0,0,8.1
2018,2,21,0,0,0,0,7.9
2018,2,21,0,30,0,0,7.800000000000001
2018,2,21,1,0,0,0,7.6000000000000005
2018,2,21,1,30,0,0,7.4
2018,2,21,2,0,0,0,7.2
2018,2,21,2,30,0,0,7
2018,2,21,3,0,0,0,6.7
2018,2,21,3,30,0,0,6.6000000000000005
2018,2,21,4,0,0,0,6.5
2018,2,21,4,30,0,0,6.6000000000000005
2018,2,21,5,0,0,0,6.6000000000000005
2018,2,21,5,30,0,0,6.9
2018,2,21,6,0,0,0,7.1000000000000005
2018,2,21,6,30,5,0,8.4
2018,2,21,7,0,37,37,9.600000000000001
2018,2,21,7,30,78,91,10.4
2018,2,21,8,0,132,24,11.200000000000001
2018,2,21,8,30,338,497,11.700000000000001
2018,2,21,9,0,470,764,12.3
2018,2,21,9,30,351,235,12.8
2018,2,21,10,0,327,48,13.200000000000001
2018,2,21,10,30,518,421,13.4
2018,2,21,11,0,753,924,13.600000000000001
2018,2,21,11,30,780,932,13.700000000000001
2018,2,21,12,0,790,935,13.700000000000001
2018,2,21,12,30,783,933,13.600000000000001
2018,2,21,13,0,697,729,13.600000000000001
2018,2,21,13,30,644,710,13.5
2018,2,21,14,0,591,697,13.4
2018,2,21,14,30,543,694,13.100000000000001
2018,2,21,15,0,483,745,12.9
2018,2,21,15,30,407,802,12.5
2018,2,21,16,0,303,727,12.100000000000001
2018,2,21,16,30,196,613,11
2018,2,21,17,0,93,426,9.9
2018,2,21,17,30,17,120,9.5
2018,2,21,18,0,0,0,9.1
2018,2,21,18,30,0,0,9
2018,2,21,19,0,0,0,8.9
2018,2,21,19,30,0,0,8.8
2018,2,21,20,0,0,0,8.8
2018,2,21,20,30,0,0,8.700000000000001
2018,2,21,21,0,0,0,8.6
2018,2,21,21,30,0,0,8.6
2018,2,21,22,0,0,0,8.5
2018,2,21,22,30,0,0,8.6
2018,2,21,23,0,0,0,8.700000000000001
2018,2,21,23,30,0,0,8.6
2018,2,22,0,0,0,0,8.6
2018,2,22,0,30,0,0,8.6
2018,2,22,1,0,0,0,8.5
2018,2,22,1,30,0,0,8.4
2018,2,22,2,0,0,0,8.200000000000001
2018,2,22,2,30,0,0,8.1
2018,2,22,3,0,0,0,8
2018,2,22,3,30,0,0,8
2018,2,22,4,0,0,0,7.9
2018,2,22,4,30,0,0,7.800000000000001
2018,2,22,5,0,0,0,7.7
2018,2,22,5,30,0,0,7.7
2018,2,22,6,0,0,0,7.800000000000001
2018,2,22,6,30,7,31,9.1
2018,2,22,7,0,79,333,10.3
2018,2,22,7,30,183,581,11.100000000000001
2018,2,22,8,0,292,706,12
2018,2,22,8,30,255,393,12.600000000000001
2018,2,22,9,0,376,568,13.100000000000001
2018,2,22,9,30,472,432,13.600000000000001
2018,2,22,10,0,608,707,14
2018,2,22,10,30,717,916,14.200000000000001
2018,2,22,11,0,762,931,14.5
2018,2,22,11,30,747,806,14.5
2018,2,22,12,0,532,239,14.5
2018,2,22,12,30,435,81,14.3
2018,2,22,13,0,553,274,14.200000000000001
2018,2,22,13,30,449,211,13.9
2018,2,22,14,0,424,155,13.600000000000001
2018,2,22,14,30,336,240,13.3
2018,2,22,15,0,376,489,12.9
2018,2,22,15,30,407,784,12.4
2018,2,22,16,0,303,710,11.9
2018,2,22,16,30,173,415,11.200000000000001
2018,2,22,17,0,73,221,10.5
2018,2,22,17,30,18,116,10.3
2018,2,22,18,0,0,0,10.100000000000001
2018,2,22,18,30,0,0,10.200000000000001
2018,2,22,19,0,0,0,10.3
2018,2,22,19,30,0,0,10.3
2018,2,22,20,0,0,0,10.200000000000001
2018,2,22,20,30,0,0,10.200000000000001
2018,2,22,21,0,0,0,10.100000000000001
2018,2,22,21,30,0,0,10
2018,2,22,22,0,0,0,9.9
2018,2,22,22,30,0,0,9.9
2018,2,22,23,0,0,0,10
2018,2,22,23,30,0,0,10
2018,2,23,0,0,0,0,9.9
2018,2,23,0,30,0,0,10
2018,2,23,1,0,0,0,10.100000000000001
2018,2,23,1,30,0,0,10.200000000000001
2018,2,23,2,0,0,0,10.200000000000001
2018,2,23,2,30,0,0,10.200000000000001
2018,2,23,3,0,0,0,10.100000000000001
2018,2,23,3,30,0,0,10.100000000000001
2018,2,23,4,0,0,0,10
2018,2,23,4,30,0,0,9.9
2018,2,23,5,0,0,0,9.8
2018,2,23,5,30,0,0,9.8
2018,2,23,6,0,0,0,9.700000000000001
2018,2,23,6,30,8,9,10
2018,2,23,7,0,31,0,10.200000000000001
2018,2,23,7,30,115,209,10.5
2018,2,23,8,0,130,223,10.8
2018,2,23,8,30,129,6,11.100000000000001
2018,2,23,9,0,392,507,11.5
2018,2,23,9,30,485,480,11.8
2018,2,23,10,0,498,367,12.100000000000001
2018,2,23,10,30,679,726,12.3
2018,2,23,11,0,594,394,12.5
2018,2,23,11,30,596,298,12.600000000000001
2018,2,23,12,0,786,840,12.700000000000001
2018,2,23,12,30,768,818,12.600000000000001
2018,2,23,13,0,661,546,12.5
2018,2,23,13,30,615,530,12.4
2018,2,23,14,0,620,714,12.200000000000001
2018,2,23,14,30,611,895,11.9
2018,2,23,15,0,510,796,11.600000000000001
2018,2,23,15,30,403,691,11.200000000000001
2018,2,23,16,0,315,724,10.8
2018,2,23,16,30,206,610,9.8
2018,2,23,17,0,100,423,8.700000000000001
2018,2,23,17,30,19,116,8.3
2018,2,23,18,0,0,0,7.9
2018,2,23,18,30,0,0,7.9
2018,2,23,19,0,0,0,7.9
2018,2,23,19,30,0,0,8
2018,2,23,20,0,0,0,8.1
2018,2,23,20,30,0,0,8.1
2018,2,23,21,0,0,0,8.1
2018,2,23,21,30,0,0,7.9
2018,2,23,22,0,0,0,7.7
2018,2,23,22,30,0,0,7.4
2018,2,23,23,0,0,0,7.1000000000000005
2018,2,23,23,30,0,0,6.9
2018,2,24,0,0,0,0,6.7
2018,2,24,0,30,0,0,6.5
2018,2,24,1,0,0,0,6.4
2018,2,24,1,30,0,0,6.2
2018,2,24,2,0,0,0,6.1000000000000005
2018,2,24,2,30,0,0,6
2018,2,24,3,0,0,0,5.9
2018,2,24,3,30,0,0,5.800000000000001
2018,2,24,4,0,0,0,5.7
2018,2,24,4,30,0,0,5.6000000000000005
2018,2,24,5,0,0,0,5.5
2018,2,24,5,30,0,0,5.7
2018,2,24,6,0,0,0,5.9
2018,2,24,6,30,18,156,7.4
2018,2,24,7,0,102,508,9
2018,2,24,7,30,211,693,10.200000000000001
2018,2,24,8,0,324,802,11.5
2018,2,24,8,30,434,872,12.3
2018,2,24,9,0,536,920,13.100000000000001
2018,2,24,9,30,628,955,13.8
2018,2,24,10,0,705,980,14.600000000000001
2018,2,24,10,30,768,997,15.200000000000001
2018,2,24,11,0,813,1006,15.8
2018,2,24,11,30,841,1012,16.2
2018,2,24,12,0,851,1012,16.6
2018,2,24,12,30,841,1005,16.8
2018,2,24,13,0,809,985,17
2018,2,24,13,30,764,970,16.900000000000002
2018,2,24,14,0,701,949,16.8
2018,2,24,14,30,625,923,16.3
2018,2,24,15,0,536,886,15.9
2018,2,24,15,30,435,835,15
2018,2,24,16,0,326,761,14.100000000000001
2018,2,24,16,30,214,650,12.3
2018,2,24,17,0,107,467,10.4
2018,2,24,17,30,21,143,9.700000000000001
2018,2,24,18,0,0,0,9
2018,2,24,18,30,0,0,8.6
2018,2,24,19,0,0,0,8.200000000000001
2018,2,24,19,30,0,0,8.1
2018,2,24,20,0,0,0,8
2018,2,24,20,30,0,0,8
2018,2,24,21,0,0,0,8
2018,2,24,21,30,0,0,8
2018,2,24,22,0,0,0,8.1
2018,2,24,22,30,0,0,8.1
2018,2,24,23,0,0,0,8.1
2018,2,24,23,30,0,0,8.1
2018,2,25,0,0,0,0,8.1
2018,2,25,0,30,0,0,8.200000000000001
2018,2,25,1,0,0,0,8.3
2018,2,25,1,30,0,0,8.4
2018,2,25,2,0,0,0,8.4
2018,2,25,2,30,0,0,8.3
2018,2,25,3,0,0,0,8.1
2018,2,25,3,30,0,0,7.800000000000001
2018,2,25,4,0,0,0,7.5
2018,2,25,4,30,0,0,7.1000000000000005
2018,2,25,5,0,0,0,6.7
2018,2,25,5,30,0,0,6.9
2018,2,25,6,0,0,0,7.1000000000000005
2018,2,25,6,30,17,107,8.700000000000001
2018,2,25,7,0,95,410,10.4
2018,2,25,7,30,200,604,11.8
2018,2,25,8,0,312,726,13.200000000000001
2018,2,25,8,30,419,803,14.3
2018,2,25,9,0,520,858,15.5
2018,2,25,9,30,611,898,16.2
2018,2,25,10,0,689,928,17
2018,2,25,10,30,752,948,17.5
2018,2,25,11,0,797,959,18
2018,2,25,11,30,825,966,18.3
2018,2,25,12,0,834,966,18.7
2018,2,25,12,30,826,964,18.900000000000002
2018,2,25,13,0,799,954,19.1
2018,2,25,13,30,756,941,19.1
2018,2,25,14,0,695,921,19.1
2018,2,25,14,30,619,893,18.900000000000002
2018,2,25,15,0,530,854,18.7
2018,2,25,15,30,430,800,17.900000000000002
2018,2,25,16,0,322,722,17.1
2018,2,25,16,30,211,607,15.600000000000001
2018,2,25,17,0,104,420,14.100000000000001
2018,2,25,17,30,21,117,13.4
2018,2,25,18,0,0,0,12.700000000000001
2018,2,25,18,30,0,0,12.200000000000001
2018,2,25,19,0,0,0,11.600000000000001
2018,2,25,19,30,0,0,11.3
2018,2,25,20,0,0,0,10.9
2018,2,25,20,30,0,0,10.600000000000001
2018,2,25,21,0,0,0,10.4
2018,2,25,21,30,0,0,10.200000000000001
2018,2,25,22,0,0,0,10
2018,2,25,22,30,0,0,9.9
2018,2,25,23,0,0,0,9.700000000000001
2018,2,25,23,30,0,0,9.600000000000001
2018,2,26,0,0,0,0,9.4
2018,2,26,0,30,0,0,9.200000000000001
2018,2,26,1,0,0,0,9
2018,2,26,1,30,0,0,8.8
2018,2,26,2,0,0,0,8.6
2018,2,26,2,30,0,0,8.4
2018,2,26,3,0,0,0,8.3
2018,2,26,3,30,0,0,8.200000000000001
2018,2,26,4,0,0,0,8.200000000000001
2018,2,26,4,30,0,0,8.1
2018,2,26,5,0,0,0,8.1
2018,2,26,5,30,0,0,8.200000000000001
2018,2,26,6,0,0,0,8.4
2018,2,26,6,30,19,115,9.9
2018,2,26,7,0,98,413,11.4
2018,2,26,7,30,202,598,12.5
2018,2,26,8,0,311,712,13.5
2018,2,26,8,30,417,787,14.3
2018,2,26,9,0,516,841,15.100000000000001
2018,2,26,9,30,605,883,15.700000000000001
2018,2,26,10,0,682,919,16.2
2018,2,26,10,30,742,936,16.5
2018,2,26,11,0,786,947,16.8
2018,2,26,11,30,812,952,16.900000000000002
2018,2,26,12,0,822,953,16.900000000000002
2018,2,26,12,30,813,950,16.8
2018,2,26,13,0,786,942,16.6
2018,2,26,13,30,742,928,16.3
2018,2,26,14,0,682,907,16
2018,2,26,14,30,608,878,15.5
2018,2,26,15,0,520,837,15
2018,2,26,15,30,422,782,14.4
2018,2,26,16,0,316,700,13.8
2018,2,26,16,30,207,582,12.700000000000001
2018,2,26,17,0,103,391,11.600000000000001
2018,2,26,17,30,21,110,11.3
2018,2,26,18,0,0,0,11.100000000000001
2018,2,26,18,30,0,0,11.100000000000001
2018,2,26,19,0,0,0,11.100000000000001
2018,2,26,19,30,0,0,11.200000000000001
2018,2,26,20,0,0,0,11.3
2018,2,26,20,30,0,0,11.200000000000001
2018,2,26,21,0,0,0,11.100000000000001
2018,2,26,21,30,0,0,10.9
2018,2,26,22,0,0,0,10.700000000000001
2018,2,26,22,30,0,0,10.600000000000001
2018,2,26,23,0,0,0,10.4
2018,2,26,23,30,0,0,10.3
2018,2,27,0,0,0,0,10.3
2018,2,27,0,30,0,0,10.4
2018,2,27,1,0,0,0,10.5
2018,2,27,1,30,0,0,10.4
2018,2,27,2,0,0,0,10.4
2018,2,27,2,30,0,0,10.3
2018,2,27,3,0,0,0,10.100000000000001
2018,2,27,3,30,0,0,9.8
2018,2,27,4,0,0,0,9.5
2018,2,27,4,30,0,0,9.3
2018,2,27,5,0,0,0,9.1
2018,2,27,5,30,0,0,9
2018,2,27,6,0,0,0,8.9
2018,2,27,6,30,12,0,9.4
2018,2,27,7,0,44,0,10
2018,2,27,7,30,61,2,10.4
2018,2,27,8,0,86,10,10.700000000000001
2018,2,27,8,30,235,77,11
2018,2,27,9,0,428,407,11.200000000000001
2018,2,27,9,30,512,452,11.4
2018,2,27,10,0,567,541,11.600000000000001
2018,2,27,10,30,303,43,11.700000000000001
2018,2,27,11,0,571,374,11.8
2018,2,27,11,30,578,370,11.700000000000001
2018,2,27,12,0,667,506,11.600000000000001
2018,2,27,12,30,696,626,11.600000000000001
2018,2,27,13,0,679,630,11.5
2018,2,27,13,30,695,751,11.4
2018,2,27,14,0,656,790,11.3
2018,2,27,14,30,444,385,11
2018,2,27,15,0,137,12,10.8
2018,2,27,15,30,318,476,10.4
2018,2,27,16,0,297,493,10.100000000000001
2018,2,27,16,30,142,58,9.9
2018,2,27,17,0,74,86,9.600000000000001
2018,2,27,17,30,22,77,9.5
2018,2,27,18,0,0,0,9.4
2018,2,27,18,30,0,0,9.3
2018,2,27,19,0,0,0,9.1
2018,2,27,19,30,0,0,8.9
2018,2,27,20,0,0,0,8.700000000000001
2018,2,27,20,30,0,0,8.6
2018,2,27,21,0,0,0,8.6
2018,2,27,21,30,0,0,8.6
2018,2,27,22,0,0,0,8.6
2018,2,27,22,30,0,0,8.5
2018,2,27,23,0,0,0,8.4
2018,2,27,23,30,0,0,8.3
2018,2,28,0,0,0,0,8.3
2018,2,28,0,30,0,0,8.200000000000001
2018,2,28,1,0,0,0,8.1
2018,2,28,1,30,0,0,8.1
2018,2,28,2,0,0,0,8
2018,2,28,2,30,0,0,7.9
2018,2,28,3,0,0,0,7.800000000000001
2018,2,28,3,30,0,0,7.7
2018,2,28,4,0,0,0,7.6000000000000005
2018,2,28,4,30,0,0,7.6000000000000005
2018,2,28,5,0,0,0,7.6000000000000005
2018,2,28,5,30,0,0,7.800000000000001
2018,2,28,6,0,0,0,8.1
2018,2,28,6,30,22,114,8.700000000000001
2018,2,28,7,0,104,393,9.3
2018,2,28,7,30,207,570,10.100000000000001
2018,2,28,8,0,315,679,10.9
2018,2,28,8,30,420,754,11.700000000000001
2018,2,28,9,0,518,807,12.5
2018,2,28,9,30,608,857,13.200000000000001
2018,2,28,10,0,687,908,13.9
2018,2,28,10,30,746,925,14.4
2018,2,28,11,0,720,694,14.9
2018,2,28,11,30,746,702,15.100000000000001
2018,2,28,12,0,826,945,15.4
2018,2,28,12,30,819,945,15.4
2018,2,28,13,0,793,942,15.5
2018,2,28,13,30,750,931,15.3
2018,2,28,14,0,691,914,15.200000000000001
2018,2,28,14,30,618,890,14.8
2018,2,28,15,0,532,858,14.4
2018,2,28,15,30,434,810,13.8
2018,2,28,16,0,329,746,13.200000000000001
2018,2,28,16,30,220,644,12.100000000000001
2018,2,28,17,0,114,478,11
2018,2,28,17,30,26,168,10.4
2018,2,28,18,0,0,0,9.8
2018,2,28,18,30,0,0,9.700000000000001
2018,2,28,19,0,0,0,9.5
2018,2,28,19,30,0,0,9.600000000000001
2018,2,28,20,0,0,0,9.600000000000001
2018,2,28,20,30,0,0,9.5
2018,2,28,21,0,0,0,9.5
2018,2,28,21,30,0,0,9.5
2018,2,28,22,0,0,0,9.4
2018,2,28,22,30,0,0,9.4
2018,2,28,23,0,0,0,9.3
2018,2,28,23,30,0,0,9.3
2018,3,1,0,0,0,0,9.200000000000001
2018,3,1,0,30,0,0,9.1
2018,3,1,1,0,0,0,9
2018,3,1,1,30,0,0,8.9
2018,3,1,2,0,0,0,8.700000000000001
2018,3,1,2,30,0,0,8.6
2018,3,1,3,0,0,0,8.4
2018,3,1,3,30,0,0,8.3
2018,3,1,4,0,0,0,8.1
2018,3,1,4,30,0,0,8
2018,3,1,5,0,0,0,7.800000000000001
2018,3,1,5,30,0,0,8
2018,3,1,6,0,0,0,8.1
2018,3,1,6,30,25,159,9.1
2018,3,1,7,0,112,466,10
2018,3,1,7,30,218,635,11
2018,3,1,8,0,328,741,12
2018,3,1,8,30,434,814,12.8
2018,3,1,9,0,534,870,13.600000000000001
2018,3,1,9,30,623,907,14.5
2018,3,1,10,0,699,938,15.3
2018,3,1,10,30,760,956,16
2018,3,1,11,0,804,968,16.6
2018,3,1,11,30,833,976,16.8
2018,3,1,12,0,842,978,17
2018,3,1,12,30,834,976,16.900000000000002
2018,3,1,13,0,807,967,16.8
2018,3,1,13,30,764,956,16.5
2018,3,1,14,0,704,939,16.3
2018,3,1,14,30,630,914,15.8
2018,3,1,15,0,542,881,15.3
2018,3,1,15,30,443,833,14.600000000000001
2018,3,1,16,0,336,766,13.9
2018,3,1,16,30,226,665,12.600000000000001
2018,3,1,17,0,118,500,11.4
2018,3,1,17,30,28,183,10.700000000000001
2018,3,1,18,0,0,0,9.9
2018,3,1,18,30,0,0,9.700000000000001
2018,3,1,19,0,0,0,9.5
2018,3,1,19,30,0,0,9.600000000000001
2018,3,1,20,0,0,0,9.600000000000001
2018,3,1,20,30,0,0,9.700000000000001
2018,3,1,21,0,0,0,9.700000000000001
2018,3,1,21,30,0,0,9.700000000000001
2018,3,1,22,0,0,0,9.600000000000001
2018,3,1,22,30,0,0,9.600000000000001
2018,3,1,23,0,0,0,9.600000000000001
2018,3,1,23,30,0,0,9.5
2018,3,2,0,0,0,0,9.4
2018,3,2,0,30,0,0,9.5
2018,3,2,1,0,0,0,9.600000000000001
2018,3,2,1,30,0,0,9.600000000000001
2018,3,2,2,0,0,0,9.700000000000001
2018,3,2,2,30,0,0,9.8
2018,3,2,3,0,0,0,9.9
2018,3,2,3,30,0,0,9.9
2018,3,2,4,0,0,0,10
2018,3,2,4,30,0,0,10
2018,3,2,5,0,0,0,10
2018,3,2,5,30,0,0,10.100000000000001
2018,3,2,6,0,0,0,10.3
2018,3,2,6,30,27,178,11
2018,3,2,7,0,118,497,11.600000000000001
2018,3,2,7,30,224,663,12.600000000000001
2018,3,2,8,0,335,769,13.5
2018,3,2,8,30,442,837,14.600000000000001
2018,3,2,9,0,541,888,15.600000000000001
2018,3,2,9,30,629,918,16.400000000000002
2018,3,2,10,0,703,938,17.1
2018,3,2,10,30,762,954,17.400000000000002
2018,3,2,11,0,805,964,17.7
2018,3,2,11,30,831,969,17.7
2018,3,2,12,0,840,970,17.6
2018,3,2,12,30,830,967,17.400000000000002
2018,3,2,13,0,803,960,17.1
2018,3,2,13,30,759,949,16.7
2018,3,2,14,0,699,931,16.3
2018,3,2,14,30,625,906,15.700000000000001
2018,3,2,15,0,538,872,15.200000000000001
2018,3,2,15,30,440,824,14.600000000000001
2018,3,2,16,0,334,754,14.100000000000001
2018,3,2,16,30,225,654,13.5
2018,3,2,17,0,119,492,12.9
2018,3,2,17,30,28,180,12.700000000000001
2018,3,2,18,0,0,0,12.5
2018,3,2,18,30,0,0,12.4
2018,3,2,19,0,0,0,12.3
2018,3,2,19,30,0,0,12.200000000000001
2018,3,2,20,0,0,0,12.100000000000001
2018,3,2,20,30,0,0,12.100000000000001
2018,3,2,21,0,0,0,12.100000000000001
2018,3,2,21,30,0,0,12.200000000000001
2018,3,2,22,0,0,0,12.200000000000001
2018,3,2,22,30,0,0,12.200000000000001
2018,3,2,23,0,0,0,12.3
2018,3,2,23,30,0,0,12.3
2018,3,3,0,0,0,0,12.3
2018,3,3,0,30,0,0,12.3
2018,3,3,1,0,0,0,12.3
2018,3,3,1,30,0,0,12.3
2018,3,3,2,0,0,0,12.3
2018,3,3,2,30,0,0,12.4
2018,3,3,3,0,0,0,12.4
2018,3,3,3,30,0,0,12.4
2018,3,3,4,0,0,0,12.5
2018,3,3,4,30,0,0,12.600000000000001
2018,3,3,5,0,0,0,12.600000000000001
2018,3,3,5,30,0,0,12.700000000000001
2018,3,3,6,0,0,0,12.9
2018,3,3,6,30,28,177,13.100000000000001
2018,3,3,7,0,119,483,13.4
2018,3,3,7,30,128,203,13.600000000000001
2018,3,3,8,0,146,9,13.9
2018,3,3,8,30,198,28,14.3
2018,3,3,9,0,149,2,14.700000000000001
2018,3,3,9,30,202,2,15.100000000000001
2018,3,3,10,0,102,0,15.5
2018,3,3,10,30,105,0,15.700000000000001
2018,3,3,11,0,264,102,15.8
2018,3,3,11,30,732,742,15.9
2018,3,3,12,0,842,960,16
2018,3,3,12,30,833,956,16.1
2018,3,3,13,0,720,689,16.2
2018,3,3,13,30,628,497,16
2018,3,3,14,0,661,750,15.9
2018,3,3,14,30,461,382,15.5
2018,3,3,15,0,409,452,15.100000000000001
2018,3,3,15,30,384,473,14.5
2018,3,3,16,0,266,219,13.8
2018,3,3,16,30,123,65,13.100000000000001
2018,3,3,17,0,77,30,12.4
2018,3,3,17,30,18,1,12.200000000000001
2018,3,3,18,0,0,0,11.9
2018,3,3,18,30,0,0,12
2018,3,3,19,0,0,0,12
2018,3,3,19,30,0,0,11.9
2018,3,3,20,0,0,0,11.8
2018,3,3,20,30,0,0,11.700000000000001
2018,3,3,21,0,0,0,11.600000000000001
2018,3,3,21,30,0,0,11.5
2018,3,3,22,0,0,0,11.4
2018,3,3,22,30,0,0,11.200000000000001
2018,3,3,23,0,0,0,11
2018,3,3,23,30,0,0,10.9
2018,3,4,0,0,0,0,10.700000000000001
2018,3,4,0,30,0,0,10.600000000000001
2018,3,4,1,0,0,0,10.4
2018,3,4,1,30,0,0,10.200000000000001
2018,3,4,2,0,0,0,10.100000000000001
2018,3,4,2,30,0,0,9.9
2018,3,4,3,0,0,0,9.700000000000001
2018,3,4,3,30,0,0,9.600000000000001
2018,3,4,4,0,0,0,9.5
2018,3,4,4,30,0,0,9.3
2018,3,4,5,0,0,0,9.200000000000001
2018,3,4,5,30,0,0,9.4
2018,3,4,6,0,0,0,9.700000000000001
2018,3,4,6,30,37,266,10.4
2018,3,4,7,0,129,549,11.200000000000001
2018,3,4,7,30,239,703,11.8
2018,3,4,8,0,351,797,12.4
2018,3,4,8,30,460,862,13.100000000000001
2018,3,4,9,0,504,696,13.8
2018,3,4,9,30,507,444,14.3
2018,3,4,10,0,616,606,14.8
2018,3,4,10,30,786,976,15.200000000000001
2018,3,4,11,0,832,988,15.5
2018,3,4,11,30,860,996,15.8
2018,3,4,12,0,869,999,16
2018,3,4,12,30,859,994,16.1
2018,3,4,13,0,831,981,16.1
2018,3,4,13,30,785,967,16.2
2018,3,4,14,0,723,945,16.2
2018,3,4,14,30,647,920,16
2018,3,4,15,0,558,886,15.8
2018,3,4,15,30,458,838,15.3
2018,3,4,16,0,350,768,14.8
2018,3,4,16,30,229,561,13.8
2018,3,4,17,0,101,103,12.8
2018,3,4,17,30,27,5,12.200000000000001
2018,3,4,18,0,0,0,11.5
2018,3,4,18,30,0,0,11.100000000000001
2018,3,4,19,0,0,0,10.700000000000001
2018,3,4,19,30,0,0,10.3
2018,3,4,20,0,0,0,10
2018,3,4,20,30,0,0,9.8
2018,3,4,21,0,0,0,9.600000000000001
2018,3,4,21,30,0,0,9.4
2018,3,4,22,0,0,0,9.200000000000001
2018,3,4,22,30,0,0,9.1
2018,3,4,23,0,0,0,9
2018,3,4,23,30,0,0,8.9
2018,3,5,0,0,0,0,8.8
2018,3,5,0,30,0,0,8.700000000000001
2018,3,5,1,0,0,0,8.6
2018,3,5,1,30,0,0,8.6
2018,3,5,2,0,0,0,8.5
2018,3,5,2,30,0,0,8.5
2018,3,5,3,0,0,0,8.5
2018,3,5,3,30,0,0,8.5
2018,3,5,4,0,0,0,8.5
2018,3,5,4,30,0,0,8.5
2018,3,5,5,0,0,0,8.5
2018,3,5,5,30,0,0,9.1
2018,3,5,6,0,0,0,9.600000000000001
2018,3,5,6,30,41,270,11.3
2018,3,5,7,0,137,560,12.9
2018,3,5,7,30,250,719,14.200000000000001
2018,3,5,8,0,365,818,15.600000000000001
2018,3,5,8,30,475,880,16.5
2018,3,5,9,0,577,925,17.400000000000002
